GC	overallBiases	overallSkews	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost	aaAvgCost_Aer_Het	aaAvgCost_An_Het	aaAvgCost_Aer_Phot	aaAvgCost_An_Phot
74.99943	55	0.1	0.07342416	0.18771063	0.23423365	-0.40011448	0.102598265	0.10092762	20.359741	20.298338	5.820802	20.406086	5.9401407
74.99943	60	0.2	0.16682442	0.2949041	0.3666895	-0.308254	0.2066298	0.20214345	20.029707	19.986242	5.698324	20.084652	5.8051457
74.99943	65	0.3	0.26584664	0.39962602	0.4889386	-0.20913835	0.29901177	0.30265874	19.63701	19.603588	5.5379567	19.692026	5.631771
74.99943	70	0.4	0.3604928	0.50142336	0.5976873	-0.09153175	0.4012926	0.39804807	19.234863	19.198637	5.372214	19.276058	5.452982
74.99943	75	0.5	0.457935	0.5983748	0.69696856	0.03721749	0.500283	0.49945506	18.824514	18.770168	5.1954517	18.836529	5.264012
74.99943	80	0.6	0.5575066	0.6918085	0.781458	0.17722258	0.59899515	0.600482	18.38816	18.303553	4.998984	18.357452	5.0538607
74.99943	85	0.7	0.65848166	0.77917135	0.8521142	0.34255937	0.70252883	0.6995633	17.92954	17.790367	4.7937474	17.831573	4.835388
74.99943	90	0.8	0.7682659	0.85953397	0.90826523	0.5295502	0.79985213	0.8021114	17.441269	17.22601	4.5732346	17.253647	4.6010294
75.09943	10	-0.8	-0.79985285	-0.79613876	-0.85870093	-0.88007885	-0.80096877	-0.798975	22.01619	21.630598	5.8548064	21.763872	6.078529
75.09943	15	-0.7	-0.7010084	-0.6903466	-0.79010534	-0.8368461	-0.69951224	-0.70091677	21.972597	21.601376	5.9707046	21.737627	6.183771
75.09943	20	-0.6	-0.60262424	-0.58401376	-0.70065737	-0.802179	-0.59841824	-0.59888554	21.89131	21.55269	6.05074	21.689743	6.251729
75.09943	25	-0.5	-0.5016453	-0.4753922	-0.60051274	-0.75969523	-0.50419265	-0.49932736	21.764029	21.454739	6.112001	21.589693	6.2986975
75.09943	30	-0.4	-0.40588996	-0.3645074	-0.47588068	-0.716051	-0.40123588	-0.40199682	21.62133	21.350332	6.131332	21.484165	6.3078547
75.09943	35	-0.3	-0.30899805	-0.25539222	-0.33947265	-0.6625839	-0.3018125	-0.3000441	21.435955	21.204132	6.1208167	21.335426	6.286536
75.09943	40	-0.2	-0.2123102	-0.1437557	-0.19530775	-0.60616827	-0.20250663	-0.20007798	21.219233	21.030489	6.089843	21.156935	6.2433596
75.09943	45	-0.1	-0.11705467	-0.03295389	-0.049895264	-0.54992294	-0.10043477	-0.0975018	20.976023	20.837593	6.0277376	20.9593	6.170283
75.09943	50	0.0	-0.02312684	0.077789195	0.101972535	-0.47475514	8.8042965E-5	-6.7023415E-4	20.672018	20.563059	5.9308395	20.677828	6.061384
75.09943	55	0.1	0.0726918	0.18700692	0.24103647	-0.39812714	0.100425266	0.10075759	20.337635	20.274307	5.8221183	20.379827	5.938954
75.09943	60	0.2	0.1686607	0.29597458	0.37003276	-0.30950776	0.20048583	0.19744837	19.991064	19.945425	5.68561	20.04328	5.791387
75.09943	65	0.3	0.26354808	0.4005882	0.49654922	-0.21260792	0.29677236	0.30010974	19.63172	19.590418	5.5467854	19.67819	5.640118
75.09943	70	0.4	0.36098093	0.5012953	0.6046967	-0.094354466	0.39627972	0.40041342	19.228216	19.182762	5.375756	19.260073	5.4565787
75.09943	75	0.5	0.4605444	0.5992548	0.6981234	0.031299457	0.49349558	0.49898845	18.781813	18.732317	5.1798325	18.797537	5.2469344
75.09943	80	0.6	0.5574902	0.69170517	0.7792355	0.17375901	0.60089743	0.6018439	18.341019	18.263422	4.975275	18.31704	5.0299635
75.09943	85	0.7	0.6587342	0.77821445	0.85076	0.34137443	0.7015446	0.7021444	17.903294	17.769135	4.7791758	17.810188	4.8206697
75.09943	90	0.8	0.7664555	0.85952675	0.9097667	0.5314875	0.8000683	0.79986185	17.430538	17.2219	4.566	17.249445	4.593659
75.199425	10	-0.8	-0.79905343	-0.7956318	-0.8610051	-0.878327	-0.8029866	-0.80050564	22.00287	21.602669	5.8599815	21.735289	6.0823903
75.199425	15	-0.7	-0.7014948	-0.69066495	-0.78387153	-0.83880734	-0.69860905	-0.69979966	21.9655	21.589687	5.968288	21.725142	6.179596
75.199425	20	-0.6	-0.6030418	-0.5833192	-0.7004555	-0.7987667	-0.59766066	-0.60117686	21.87345	21.522297	6.052722	21.657818	6.251107
75.199425	25	-0.5	-0.5044867	-0.47618964	-0.5992264	-0.7597151	-0.49803457	-0.49810705	21.75753	21.432682	6.110345	21.567614	6.2977967
75.199425	30	-0.4	-0.40791547	-0.36596045	-0.4741017	-0.7141239	-0.39812028	-0.39923772	21.594723	21.315607	6.119091	21.448397	6.293929
75.199425	35	-0.3	-0.30919203	-0.25432664	-0.3431943	-0.66490823	-0.30061495	-0.30120677	21.417536	21.183107	6.117148	21.313936	6.2821736
75.199425	40	-0.2	-0.21166849	-0.1439651	-0.19446151	-0.6091046	-0.20503071	-0.19912456	21.20942	21.015152	6.0859966	21.141626	6.2393346
75.199425	45	-0.1	-0.11794811	-0.031979427	-0.048216987	-0.54620063	-0.1003837	-0.10110361	20.937021	20.784662	6.020635	20.904844	6.1614842
75.199425	50	0.0	-0.024320807	0.07839713	0.09975326	-0.478939	0.004406343	-0.0016524278	20.63989	20.53213	5.9267917	20.64549	6.055817
75.199425	55	0.1	0.07351447	0.18763615	0.23697408	-0.39780012	0.1006062	0.09909861	20.335028	20.258095	5.8156524	20.364548	5.933589
75.199425	60	0.2	0.16837439	0.29510313	0.36812416	-0.30830562	0.2008559	0.19811502	19.983732	19.936348	5.685657	20.033691	5.790962
75.199425	65	0.3	0.26288933	0.40004817	0.49151355	-0.20750909	0.30369994	0.29786175	19.60041	19.564056	5.5341105	19.651127	5.6265984
75.199425	70	0.4	0.35973835	0.5020799	0.60157615	-0.096875	0.40137187	0.39890367	19.208418	19.17575	5.3663917	19.252295	5.446252
75.199425	75	0.5	0.45748228	0.5995102	0.69917595	0.027762974	0.49950445	0.4999591	18.779419	18.740387	5.176191	18.805769	5.243534
75.199425	80	0.6	0.5566124	0.6922505	0.7828121	0.1741177	0.59811133	0.5997358	18.353079	18.273561	4.9832006	18.327204	5.037828
75.199425	85	0.7	0.66151845	0.7786552	0.84927624	0.3415715	0.6999078	0.7003537	17.893656	17.764591	4.770597	17.805803	4.812296
75.199425	90	0.8	0.768041	0.85968786	0.9103393	0.52978534	0.7964931	0.80021113	17.405708	17.197874	4.554147	17.225113	4.5815244
75.29942	10	-0.8	-0.8001139	-0.7959234	-0.85769105	-0.8808662	-0.8007792	-0.7995503	21.97651	21.55869	5.8528347	21.690298	6.0732336
75.29942	15	-0.7	-0.70162827	-0.69060755	-0.7803252	-0.84252876	-0.7000199	-0.699666	21.935173	21.542305	5.9696364	21.675901	6.17778
75.29942	20	-0.6	-0.60197127	-0.5839096	-0.7042325	-0.79957664	-0.59999436	-0.60001844	21.857525	21.494808	6.057589	21.629093	6.254258
75.29942	25	-0.5	-0.5039191	-0.47573608	-0.59713817	-0.75894463	-0.4980889	-0.49909103	21.753199	21.425766	6.110653	21.560139	6.296969
75.29942	30	-0.4	-0.40631625	-0.36645374	-0.47714707	-0.71099234	-0.39951214	-0.3987119	21.604792	21.312801	6.12333	21.44643	6.299075
75.29942	35	-0.3	-0.31080866	-0.2533287	-0.33430162	-0.66817844	-0.299523	-0.30260545	21.431444	21.186213	6.1248536	21.316544	6.289208
75.29942	40	-0.2	-0.21274629	-0.14475699	-0.2073497	-0.60558605	-0.1972853	-0.199858	21.193031	20.990574	6.076264	21.116592	6.228928
75.29942	45	-0.1	-0.11627675	-0.03338487	-0.052595988	-0.54668194	-0.10169144	-0.09879301	20.914888	20.760277	6.0160975	20.879642	6.1557555
75.29942	50	0.0	-0.021371046	0.07807434	0.09212303	-0.47881806	7.0275203E-4	6.6150515E-4	20.669374	20.539526	5.9366145	20.65411	6.066675
75.29942	55	0.1	0.07189113	0.18798769	0.24149443	-0.4036832	0.10194847	0.100908965	20.34687	20.261536	5.821183	20.368073	5.939128
75.29942	60	0.2	0.17018634	0.29488683	0.36748984	-0.31309366	0.19878535	0.20151858	19.969992	19.912807	5.6776075	20.010267	5.782974
75.29942	65	0.3	0.26269513	0.3999624	0.497648	-0.20922332	0.2999887	0.29940063	19.607088	19.570805	5.5310245	19.657984	5.6233907
75.29942	70	0.4	0.36076525	0.50123817	0.6022016	-0.09711333	0.39789262	0.39929134	19.185345	19.150814	5.3565617	19.227375	5.436433
75.29942	75	0.5	0.4594851	0.599401	0.6970076	0.028357603	0.4978664	0.5000378	18.766586	18.720476	5.16386	18.786064	5.23137
75.29942	80	0.6	0.5563991	0.69222146	0.7833163	0.17450847	0.59893763	0.59898657	18.358885	18.276491	4.985552	18.330355	5.040345
75.29942	85	0.7	0.65894073	0.7794541	0.8516664	0.33896858	0.7007678	0.69886416	17.874826	17.745495	4.76095	17.786469	4.802379
75.29942	90	0.8	0.7676104	0.85985404	0.9104582	0.52806133	0.79723483	0.8005891	17.401867	17.20314	4.5468655	17.23079	4.574657
75.39942	10	-0.8	-0.80042076	-0.7957	-0.8607832	-0.8801588	-0.7994974	-0.8000622	21.96151	21.527243	5.860666	21.657219	6.0786147
75.39942	15	-0.7	-0.70127505	-0.6912141	-0.78650546	-0.840224	-0.69973445	-0.69866145	21.93194	21.52064	5.976951	21.653574	6.1844573
75.39942	20	-0.6	-0.60135466	-0.5837359	-0.71144634	-0.80159944	-0.5990074	-0.5998124	21.875534	21.496353	6.0630407	21.631247	6.259962
75.39942	25	-0.5	-0.50612366	-0.4753805	-0.58883685	-0.7599912	-0.49729913	-0.49996358	21.726227	21.38172	6.10781	21.514694	6.291908
75.39942	30	-0.4	-0.40573794	-0.3648881	-0.4726655	-0.71532977	-0.40218017	-0.401472	21.590769	21.285378	6.133972	21.417511	6.3075976
75.39942	35	-0.3	-0.31069145	-0.25394815	-0.34242213	-0.6658364	-0.29649103	-0.30247995	21.393326	21.13773	6.114142	21.267305	6.2772117
75.39942	40	-0.2	-0.21367949	-0.14426413	-0.19718412	-0.6125006	-0.19846424	-0.19821319	21.175795	20.96801	6.083611	21.092815	6.2348223
75.39942	45	-0.1	-0.1164249	-0.033373605	-0.04819124	-0.546491	-0.10277822	-0.09890829	20.901869	20.73431	6.0095406	20.853682	6.149261
75.39942	50	0.0	-0.02384307	0.078625485	0.10517088	-0.48042804	0.0020766838	-3.6146518E-4	20.631298	20.508392	5.925397	20.621357	6.053693
75.39942	55	0.1	0.07123639	0.18775019	0.24418837	-0.40056676	0.103038825	0.10070288	20.321545	20.22723	5.8167343	20.333193	5.9338174
75.39942	60	0.2	0.16761826	0.29569152	0.37728333	-0.31269604	0.19879718	0.19961928	19.965996	19.907663	5.6723986	20.004845	5.7776895
75.39942	65	0.3	0.26311564	0.4000105	0.4976842	-0.21021548	0.29711345	0.29950655	19.576317	19.532051	5.524993	19.618887	5.6171265
75.39942	70	0.4	0.35942948	0.50197107	0.60648775	-0.10136488	0.3964347	0.4008283	19.188946	19.149353	5.3598	19.225618	5.439202
75.39942	75	0.5	0.4572988	0.597887	0.7001421	0.02782313	0.49778515	0.5031826	18.738104	18.696735	5.1547866	18.76146	5.221372
75.39942	80	0.6	0.55858934	0.69086045	0.78128576	0.17472601	0.5973254	0.6017567	18.309916	18.234253	4.9615173	18.287346	5.015563
75.39942	85	0.7	0.6577303	0.77885854	0.8547798	0.33928722	0.6999502	0.6993048	17.869743	17.751637	4.756774	17.792622	4.7982078
75.39942	90	0.8	0.7659685	0.8597646	0.90923536	0.5284531	0.8014129	0.79948986	17.376173	17.192965	4.536368	17.220213	4.5637617
75.49942	10	-0.8	-0.8000454	-0.7962937	-0.86131305	-0.87982446	-0.79995805	-0.7988689	21.956762	21.498514	5.8628263	21.628258	6.0801067
75.49942	15	-0.7	-0.70037776	-0.69030005	-0.79180306	-0.83996904	-0.70095736	-0.70124125	21.911253	21.477674	5.9787817	21.610199	6.1852217
75.49942	20	-0.6	-0.60385793	-0.58316916	-0.7016659	-0.80263764	-0.5960104	-0.60117793	21.823	21.432842	6.052219	21.565582	6.24655
75.49942	25	-0.5	-0.5036594	-0.4757431	-0.5977203	-0.7592793	-0.5001588	-0.500246	21.717628	21.358839	6.1127534	21.49119	6.295693
75.49942	30	-0.4	-0.4061325	-0.36558193	-0.4651497	-0.71894974	-0.40292916	-0.39896652	21.572617	21.249502	6.1326528	21.380955	6.3052
75.49942	35	-0.3	-0.30684724	-0.25486857	-0.33770403	-0.6673772	-0.30635646	-0.29998013	21.370392	21.087475	6.122713	21.214804	6.2826486
75.49942	40	-0.2	-0.21502975	-0.1436746	-0.1921901	-0.6107994	-0.19723055	-0.20007522	21.162804	20.94646	6.079636	21.070652	6.230008
75.49942	45	-0.1	-0.11743576	-0.032195807	-0.045587923	-0.5517895	-0.10119114	-0.10025773	20.926363	20.742943	6.026095	20.862404	6.165687
75.49942	50	0.0	-0.024029436	0.0777045	0.10410441	-0.47806498	0.0021735441	2.63196E-6	20.628073	20.496695	5.9189496	20.60958	6.0470257
75.49942	55	0.1	0.07217321	0.18684527	0.24125561	-0.4002511	0.10175702	0.100960486	20.289656	20.200653	5.8009367	20.305859	5.9176073
75.49942	60	0.2	0.1667796	0.29525006	0.38279304	-0.314277	0.19766259	0.20003869	19.9317	19.869713	5.668025	19.965582	5.7717113
75.49942	65	0.3	0.263507	0.40097463	0.49884146	-0.21454549	0.29725564	0.2988362	19.562477	19.51794	5.51804	19.604452	5.6099596
75.49942	70	0.4	0.35836458	0.5019072	0.60920966	-0.10129948	0.3975707	0.40063906	19.19997	19.157423	5.353672	19.234737	5.434255
75.49942	75	0.5	0.45627543	0.5989323	0.70314825	0.02755118	0.49803907	0.5002641	18.758984	18.71078	5.1620936	18.776203	5.229403
75.49942	80	0.6	0.5572056	0.6917985	0.78058785	0.17187345	0.6002936	0.60075116	18.284197	18.207582	4.955398	18.25998	5.0088105
75.49942	85	0.7	0.6596515	0.77925175	0.8551967	0.3382405	0.6954445	0.6984986	17.841211	17.724852	4.7384534	17.765545	4.779588
75.49942	90	0.8	0.76581603	0.8608756	0.911594	0.52383715	0.79886407	0.79870135	17.37418	17.190014	4.526839	17.217888	4.5548162
75.59942	10	-0.8	-0.8014549	-0.7959697	-0.8614138	-0.880496	-0.79754645	-0.7996283	21.938713	21.467821	5.858834	21.596973	6.074802
75.59942	15	-0.7	-0.70083183	-0.6907493	-0.785393	-0.8415262	-0.7001722	-0.6997611	21.902315	21.471495	5.9768248	21.60324	6.1818995
75.59942	20	-0.6	-0.6015225	-0.58362484	-0.7099763	-0.798823	-0.59974456	-0.6009829	21.830933	21.419909	6.0618362	21.552706	6.255741
75.59942	25	-0.5	-0.5038832	-0.47544283	-0.6012638	-0.7601429	-0.49961245	-0.50000817	21.713667	21.335943	6.1140656	21.469044	6.2979054
75.59942	30	-0.4	-0.4064064	-0.3655057	-0.47141805	-0.71456945	-0.40033084	-0.40191767	21.548538	21.209997	6.134218	21.339924	6.304779
75.59942	35	-0.3	-0.30878147	-0.25455377	-0.34183183	-0.6708214	-0.3013708	-0.3004268	21.373816	21.087004	6.1231837	21.215324	6.2847705
75.59942	40	-0.2	-0.21385892	-0.14359568	-0.18698831	-0.6144836	-0.2005149	-0.19990999	21.151728	20.926525	6.0740876	21.050682	6.2241693
75.59942	45	-0.1	-0.11887862	-0.033185925	-0.045402437	-0.5520085	-0.09733924	-0.09760897	20.90294	20.717093	6.0193195	20.835789	6.157946
75.59942	50	0.0	-0.02439813	0.07737877	0.1111907	-0.47715434	-1.3816982E-4	-0.0011755691	20.589972	20.444567	5.912779	20.556536	6.039783
75.59942	55	0.1	0.07235077	0.18795645	0.24331757	-0.40413666	0.10069747	0.09997389	20.305857	20.207535	5.8078213	20.313	5.9244924
75.59942	60	0.2	0.16857533	0.29463458	0.38357624	-0.31164014	0.19174072	0.19974753	19.928007	19.860188	5.6671376	19.955898	5.77073
75.59942	65	0.3	0.26208773	0.40005273	0.49633694	-0.21758704	0.30279836	0.30169165	19.571875	19.521101	5.5176945	19.608196	5.6098595
75.59942	70	0.4	0.35758904	0.50154734	0.6086516	-0.10058686	0.40043324	0.40070567	19.178158	19.130232	5.355961	19.206223	5.435036
75.59942	75	0.5	0.4580631	0.5996551	0.69730234	0.025904974	0.49936503	0.4992682	18.72178	18.675114	5.152485	18.739468	5.2186995
75.59942	80	0.6	0.55516845	0.69139534	0.78323764	0.17299834	0.6028666	0.6004822	18.301722	18.22637	4.9507236	18.27971	5.005038
75.59942	85	0.7	0.6576942	0.7807352	0.85267806	0.3321495	0.70224506	0.69780767	17.817678	17.704361	4.7337837	17.744473	4.7743278
75.59942	90	0.8	0.7663944	0.86060524	0.9113222	0.5234418	0.7977605	0.7988612	17.343222	17.164213	4.5126204	17.191534	4.5400567
75.69942	10	-0.8	-0.8008783	-0.7959623	-0.85327363	-0.8796907	-0.7995691	-0.79982907	21.9096	21.42101	5.8579626	21.549187	6.0723543
75.69942	15	-0.7	-0.70184845	-0.69095033	-0.7914501	-0.8426721	-0.6977337	-0.69914085	21.912672	21.460312	5.9817305	21.592068	6.1868286
75.69942	20	-0.6	-0.6016559	-0.5833467	-0.69334346	-0.8031905	-0.60142666	-0.60083497	21.808645	21.384161	6.0555916	21.51694	6.249346
75.69942	25	-0.5	-0.50400835	-0.47572672	-0.5961151	-0.76143724	-0.49933818	-0.49936408	21.71156	21.326061	6.114805	21.458685	6.297704
75.69942	30	-0.4	-0.40607765	-0.3651583	-0.47648084	-0.71784127	-0.3998368	-0.40164933	21.534842	21.191368	6.1225834	21.321934	6.293926
75.69942	35	-0.3	-0.31060737	-0.25612304	-0.3389028	-0.6671103	-0.2970076	-0.2974072	21.358349	21.070988	6.121159	21.197838	6.2809887
75.69942	40	-0.2	-0.21250804	-0.14442784	-0.18933648	-0.61085314	-0.20408069	-0.19932804	21.148504	20.898626	6.0879493	21.022158	6.237392
75.69942	45	-0.1	-0.11914976	-0.03275928	-0.034112636	-0.55086964	-0.10063988	-0.099253036	20.8817	20.683496	6.0185313	20.800817	6.1554685
75.69942	50	0.0	-0.023315795	0.07760321	0.10440117	-0.48164588	0.0012540512	9.5335377E-4	20.595436	20.451637	5.9241986	20.563137	6.050574
75.69942	55	0.1	0.0737222	0.18755303	0.24570154	-0.4049601	0.09626054	0.101137996	20.276794	20.169935	5.806543	20.274485	5.9219084
75.69942	60	0.2	0.16807975	0.29448012	0.37289917	-0.31283972	0.2011535	0.2002137	19.937027	19.857166	5.6770844	19.952797	5.7803893
75.69942	65	0.3	0.26154596	0.39956608	0.50447404	-0.21243972	0.2985624	0.29975703	19.543205	19.49058	5.5148687	19.576334	5.6058674
75.69942	70	0.4	0.35900864	0.5007615	0.6067117	-0.10114932	0.39978817	0.402921	19.133017	19.093016	5.328004	19.168772	5.406971
75.69942	75	0.5	0.4571162	0.5996415	0.702652	0.024467237	0.49544698	0.49974212	18.724607	18.668892	5.149186	18.733809	5.215875
75.69942	80	0.6	0.55499876	0.6924221	0.7816864	0.16906154	0.60433596	0.59917384	18.271431	18.202341	4.9427	18.255108	4.9964943
75.69942	85	0.7	0.6583069	0.77921426	0.85423136	0.3358481	0.6983765	0.6987724	17.807663	17.685242	4.726141	17.725695	4.767058
75.69942	90	0.8	0.7658007	0.86040807	0.91096425	0.52290255	0.79951763	0.8003105	17.34528	17.164368	4.515467	17.191683	4.5428834
75.799416	10	-0.8	-0.80048364	-0.7957266	-0.8621403	-0.8811508	-0.7993946	-0.80015355	21.906755	21.408285	5.860932	21.535494	6.0732193
75.799416	15	-0.7	-0.70023406	-0.6912465	-0.7890399	-0.84093577	-0.70183784	-0.6990641	21.868084	21.389698	5.984262	21.519037	6.1853943
75.799416	20	-0.6	-0.6025621	-0.5840501	-0.6970115	-0.80176204	-0.60037524	-0.59972835	21.816668	21.373653	6.070663	21.504978	6.2622037
75.799416	25	-0.5	-0.5024096	-0.47495937	-0.6052622	-0.76240295	-0.50061464	-0.50150955	21.6749	21.267696	6.1147676	21.398315	6.2945943
75.799416	30	-0.4	-0.40808883	-0.36538115	-0.4649621	-0.7203516	-0.39869076	-0.40005237	21.53304	21.181664	6.1288958	21.311235	6.2988596
75.799416	35	-0.3	-0.30753523	-0.25502068	-0.33223096	-0.67009854	-0.3058583	-0.30034295	21.350716	21.047419	6.119628	21.17472	6.2793083
75.799416	40	-0.2	-0.21338825	-0.14355856	-0.19501726	-0.61418086	-0.20061277	-0.20006073	21.12238	20.876118	6.076642	20.998785	6.2248445
75.799416	45	-0.1	-0.11725209	-0.033379655	-0.047073234	-0.55029523	-0.100291125	-0.09891677	20.868027	20.673979	6.0067854	20.79173	6.1441264
75.799416	50	0.0	-0.023311516	0.078519285	0.10773481	-0.4811877	-4.6574336E-4	-0.0011435016	20.57199	20.41966	5.914957	20.53086	6.041223
75.799416	55	0.1	0.07047553	0.1868742	0.24351338	-0.40148023	0.10411679	0.10032361	20.246319	20.136396	5.8005147	20.239119	5.914128
75.799416	60	0.2	0.16527332	0.2940133	0.3773886	-0.31515616	0.20493531	0.20225388	19.902163	19.822767	5.6658463	19.917059	5.7674093
75.799416	65	0.3	0.25922608	0.39952534	0.5055133	-0.2170596	0.3026717	0.30263934	19.560217	19.50913	5.516184	19.595356	5.6074033
75.799416	70	0.4	0.35643235	0.5015047	0.6100514	-0.10598121	0.40302944	0.40177977	19.152514	19.098564	5.342697	19.17456	5.4220695
75.799416	75	0.5	0.45604628	0.5991868	0.70315677	0.02132418	0.49707067	0.50250536	18.710638	18.653273	5.148105	18.717836	5.214566
75.799416	80	0.6	0.55438924	0.6928609	0.7851169	0.16613798	0.59958637	0.59942424	18.258776	18.188831	4.931671	18.241568	4.9853888
75.799416	85	0.7	0.65665257	0.78010076	0.85467553	0.32950583	0.7019084	0.69957125	17.802572	17.699535	4.7269583	17.739946	4.7677116
75.799416	90	0.8	0.764977	0.85991704	0.9118266	0.52460146	0.8006187	0.80007714	17.315214	17.135075	4.499676	17.162193	4.526935
75.899414	10	-0.8	-0.80040395	-0.79527134	-0.8654662	-0.88113236	-0.79842466	-0.8011927	21.901512	21.380684	5.869892	21.507536	6.0819993
75.899414	15	-0.7	-0.7005619	-0.6917318	-0.7940026	-0.83970416	-0.6994883	-0.69801515	21.863825	21.380865	5.982691	21.509218	6.182085
75.899414	20	-0.6	-0.602874	-0.5842355	-0.69294125	-0.8044786	-0.6001514	-0.5990746	21.784435	21.322403	6.0680647	21.452656	6.2581153
75.899414	25	-0.5	-0.5051767	-0.47550726	-0.5820461	-0.7593767	-0.50035506	-0.50112826	21.672771	21.247223	6.117854	21.377045	6.2963824
75.899414	30	-0.4	-0.40503785	-0.36657706	-0.4791541	-0.7175509	-0.4019638	-0.3975737	21.53692	21.16338	6.134872	21.293633	6.3054476
75.899414	35	-0.3	-0.30962726	-0.25400797	-0.34011438	-0.6726619	-0.29884157	-0.3012462	21.345928	21.030016	6.1217837	21.15701	6.2808843
75.899414	40	-0.2	-0.2120402	-0.14344464	-0.18340492	-0.6127968	-0.20616202	-0.20075549	21.137917	20.87118	6.0846443	20.994162	6.2332115
75.899414	45	-0.1	-0.11821106	-0.03277408	-0.041916694	-0.55246854	-0.09996954	-0.099372126	20.854136	20.65432	6.0079627	20.771236	6.144487
75.899414	50	0.0	-0.023684165	0.078432925	0.106478065	-0.48493713	0.0012367216	6.5127744E-5	20.589746	20.425606	5.921964	20.53746	6.048731
75.899414	55	0.1	0.068428606	0.18804477	0.26282293	-0.40320036	0.10147874	0.097930305	20.254717	20.14332	5.8021526	20.246565	5.916136
75.899414	60	0.2	0.16262762	0.29448417	0.39232337	-0.3106866	0.2016202	0.19961353	19.93225	19.836855	5.6723504	19.93248	5.7757635
75.899414	65	0.3	0.26242253	0.39922065	0.5043862	-0.21417284	0.29667288	0.2997876	19.523193	19.47046	5.496696	19.556334	5.5875564
75.899414	70	0.4	0.3568563	0.50205475	0.60979646	-0.1062816	0.40239057	0.39885408	19.112196	19.07404	5.319844	19.149307	5.39825
75.899414	75	0.5	0.4554358	0.59867877	0.7082029	0.021885999	0.49440444	0.502077	18.698938	18.640383	5.143189	18.704493	5.2091646
75.899414	80	0.6	0.5559349	0.6922461	0.78396606	0.16726334	0.5986607	0.5992509	18.252321	18.184662	4.9357457	18.237257	4.989168
75.899414	85	0.7	0.6581647	0.78008276	0.8529845	0.3313178	0.7002174	0.6984014	17.772703	17.669857	4.707367	17.70982	4.747733
